id,tournament_id,season_id,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,start_time
226672,,56090,38377,G2,38793,B8,2,1,2025-01-17T22:00:00+00:00
226680,,56090,38862,MOUZ,42162,BetBoom Team,1,2,2025-01-17T16:00:00+00:00
227230,,56090,38377,G2,38690,BIG,2,1,2025-01-19T19:35:00+00:00
227231,,56090,38967,Falcons Esports,38861,Eternal Fire,0,2,2025-01-19T11:00:00+00:00
227232,,56090,42162,BetBoom Team,38955,FURIA,1,1,2025-01-19T13:30:00+00:00
227233,,56090,38828,Liquid,38960,Heroic,1,2,2025-01-18T18:30:00+00:00
227234,,56090,38483,FaZe,39752,paiN,0,1,2025-01-18T14:30:00+00:00
227243,,56090,2842,Spirit,328926,FlyQuest,2,0,2025-01-19T18:30:00+00:00
227244,,56090,38424,Natus Vincere,38462,Astralis,1,0,2025-01-19T16:00:00+00:00
227287,,56090,38726,Vitality,38951,Virtus.pro,2,0,2025-01-19T16:00:00+00:00
155051,,41080,38424,Natus Vincere,38778,Complexity,2.0,0.0,2024-01-22T13:00:00+00:00
155052,,41080,38462,Astralis,38967,Falcons Esports,2.0,0.0,2024-01-22T17:25:00+00:00
155053,,41080,38726,Vitality,39186,OG,2.0,0.0,2024-01-22T15:40:00+00:00
155055,,41080,38377,G2,3142,NiP,2.0,0.0,2024-01-22T11:00:00+00:00
155057,,41080,38483,FaZe,38718,GamerLegion,0.0,2.0,2024-01-24T11:00:00+00:00
155059,,41080,38951,Virtus.pro,38690,BIG,2.0,0.0,2024-01-24T17:00:00+00:00
155060,,41080,2842,Spirit,38828,Liquid,1.0,2.0,2024-01-24T13:40:00+00:00
155065,,41080,38831,Cloud9,38960,Heroic,2.0,0.0,2024-01-24T19:15:00+00:00
157757,,41080,3142,NiP,38778,Complexity,2.0,0.0,2024-01-23T14:40:00+00:00
157759,,41080,38726,Vitality,38462,Astralis,1.0,1.0,2024-01-23T16:00:00+00:00
157768,,41080,38377,G2,38424,Natus Vincere,1.0,2.0,2024-01-23T11:00:00+00:00
158167,,41080,39186,OG,38967,Falcons Esports,0.0,2.0,2024-01-23T19:45:00+00:00
158348,,41080,38377,G2,3142,NiP,2.0,0.0,2024-01-26T14:35:00+00:00
158353,,41080,38726,Vitality,38967,Falcons Esports,2.0,1.0,2024-01-26T11:00:00+00:00
158759,,41080,38718,GamerLegion,38828,Liquid,0.0,1.0,2024-01-25T11:00:00+00:00
158760,,41080,38483,FaZe,2842,Spirit,2.0,0.0,2024-01-25T13:00:00+00:00
158878,,41080,38951,Virtus.pro,38831,Cloud9,2.0,1.0,2024-01-25T15:30:00+00:00
158883,,41080,38690,BIG,38960,Heroic,2.0,1.0,2024-01-25T19:00:00+00:00
159272,,41080,38831,Cloud9,38690,BIG,0.0,2.0,2024-01-26T20:00:00+00:00
159274,,41080,38718,GamerLegion,38483,FaZe,1.0,2.0,2024-01-26T16:40:00+00:00
159611,,41080,38462,Astralis,38726,Vitality,1.0,2.0,2024-01-27T11:00:00+00:00
159643,,41080,38424,Natus Vincere,38377,G2,2.0,0.0,2024-01-27T14:30:00+00:00
159798,,41080,38951,Virtus.pro,38690,BIG,2.0,0.0,2024-01-27T18:40:00+00:00
159799,,41080,38828,Liquid,38483,FaZe,0.0,1.0,2024-01-27T16:00:00+00:00
160100,,41080,38462,Astralis,38951,Virtus.pro,,,2024-01-28T13:30:00+00:00
160112,,41080,38462,Astralis,38690,BIG,2.0,1.0,2024-01-28T13:30:00+00:00
160117,,41080,38377,G2,38828,Liquid,2.0,0.0,2024-01-28T17:30:00+00:00
35067,,17313,41680,Encore,40206,VERTEX,0,2,2023-02-19T08:00:00+00:00
35203,,17313,40206,VERTEX,41707,e-Lemon-ators,2,0,2023-02-18T06:00:00+00:00
35206,,17313,40255,Antic,40206,VERTEX,1,2,2023-02-18T09:00:00+00:00
35207,,17313,39522,Grayhound,41680,Encore,2,0,2023-02-18T09:00:00+00:00
35218,,17313,40255,Antic,135757,Majestic Foghorns,2,0,2023-02-18T06:00:00+00:00
35415,,17313,39522,Grayhound,122698,Killzone,1,0,2023-02-17T06:00:00+00:00
35417,,17313,40428,Dead Weight,40206,VERTEX,0,1,2023-02-17T07:00:00+00:00
35418,,17313,40255,Antic,41707,e-Lemon-ators,1,0,2023-02-17T06:00:00+00:00
35419,,17313,39522,Grayhound,40255,Antic,1,0,2023-02-17T08:00:00+00:00
35420,,17313,41680,Encore,135757,Majestic Foghorns,1,0,2023-02-17T07:00:00+00:00
35421,,17313,40206,VERTEX,41680,Encore,0,1,2023-02-17T08:40:00+00:00
35422,,17313,40428,Dead Weight,135757,Majestic Foghorns,0,2,2023-02-17T09:00:00+00:00
35423,,17313,122698,Killzone,41707,e-Lemon-ators,0,2,2023-02-17T09:00:00+00:00
57463,,20391,38955,FURIA,39752,paiN,0.0,2.0,2022-05-01T21:00:00+00:00
57521,,20391,38955,FURIA,38908,GODSENT,2.0,0.0,2022-04-30T16:55:00+00:00
57523,,20391,2890,MIBR,39752,paiN,0.0,2.0,2022-04-30T20:00:00+00:00
57581,,20391,38778,Complexity,2890,MIBR,0.0,2.0,2022-04-29T18:00:00+00:00
57582,,20391,38828,Liquid,39752,paiN,1.0,2.0,2022-04-29T21:00:00+00:00
57638,,20391,38955,FURIA,40112,Sharks,,,2022-04-28T20:30:00+00:00
57640,,20391,38955,FURIA,40184,ATK,2.0,0.0,2022-04-28T21:20:00+00:00
57702,,20391,38908,GODSENT,40280,Evil Geniuses,2.0,0.0,2022-04-27T20:30:00+00:00
66545,,21189,38726,Vitality,38424,Natus Vincere,0,2,2021-12-19T13:30:00+00:00
66548,,21189,2433,Gambit,38424,Natus Vincere,1,2,2021-12-19T17:30:00+00:00
66611,,21189,2433,Gambit,38726,Vitality,2,0,2021-12-18T15:30:00+00:00
66612,,21189,38424,Natus Vincere,38828,Liquid,2,0,2021-12-18T18:40:00+00:00
66678,,21189,38424,Natus Vincere,38377,G2,2,1,2021-12-17T15:30:00+00:00
66679,,21189,38462,Astralis,38828,Liquid,0,2,2021-12-17T20:00:00+00:00
66741,,21189,3142,NiP,38462,Astralis,1,2,2021-12-16T12:30:00+00:00
66742,,21189,38377,G2,38726,Vitality,0,2,2021-12-16T21:00:00+00:00
66744,,21189,38828,Liquid,2433,Gambit,1,2,2021-12-16T16:30:00+00:00
66794,,21189,38377,G2,3142,NiP,2,1,2021-12-15T12:30:00+00:00
66795,,21189,38726,Vitality,38462,Astralis,2,0,2021-12-15T16:30:00+00:00
66796,,21189,38424,Natus Vincere,38960,Heroic,2,0,2021-12-15T18:50:00+00:00
66844,,21189,38424,Natus Vincere,38828,Liquid,1,2,2021-12-14T15:30:00+00:00
66845,,21189,2433,Gambit,38960,Heroic,2,0,2021-12-14T19:40:00+00:00
35531,,18694,38371,Sinners,38877.0,Iron Branch,1,0,2023-02-15T12:15:00+00:00
35532,,18694,38362,JANO Esports,38811.0,Endpoint,1,0,2023-02-15T12:15:00+00:00
35533,,18694,39930,GenOne,38794.0,Movistar Riders,1,0,2023-02-15T12:30:00+00:00
35534,,18694,38336,K23,38767.0,777 Esports,1,0,2023-02-15T12:30:00+00:00
35535,,18694,41305,Dripmen,38374.0,Sashi Esport,1,0,2023-02-15T12:30:00+00:00
35536,,18694,38306,HEET,2413.0,Lilmix,1,0,2023-02-15T12:30:00+00:00
35537,,18694,38352,MASONIC,39453.0,FTW,0,1,2023-02-15T12:30:00+00:00
35538,,18694,39809,KRC Genk Esports,38685.0,LDLC,0,1,2023-02-15T12:30:00+00:00
35539,,18694,38680,Nexus,40845.0,Rapid Ninjas,1,0,2023-02-15T12:30:00+00:00
35540,,18694,38775,Partizan Esport,40595.0,INVSN Team,1,0,2023-02-15T12:30:00+00:00
35541,,18694,40495,Let us cook,38478.0,ECSTATIC,0,1,2023-02-15T12:30:00+00:00
35542,,18694,42118,TENSTAR,38703.0,Anonymo Esports,0,1,2023-02-15T12:30:00+00:00
35543,,18694,38804,Turów Zgorzelec,41832.0,Metizport,1,0,2023-02-15T12:30:00+00:00
35544,,18694,40883,VIBE,40855.0,Mixfits,0,1,2023-02-15T12:30:00+00:00
35545,,18694,39397,Websterz,38861.0,Eternal Fire,0,1,2023-02-15T12:30:00+00:00
35546,,18694,39249,9 Pandas,38908.0,GODSENT,0,1,2023-02-15T13:00:00+00:00
35547,,18694,39453,FTW,38362.0,JANO Esports,1,2,2023-02-15T13:30:00+00:00
35548,,18694,38703,Anonymo Esports,38775.0,Partizan Esport,2,0,2023-02-15T13:45:00+00:00
35549,,18694,38685,LDLC,38371.0,Sinners,2,1,2023-02-15T13:45:00+00:00
35550,,18694,38680,Nexus,38306.0,HEET,0,2,2023-02-15T13:45:00+00:00
35551,,18694,38804,Turów Zgorzelec,41305.0,Dripmen,2,0,2023-02-15T13:45:00+00:00
35552,,18694,40855,Mixfits,39930.0,GenOne,2,1,2023-02-15T14:00:00+00:00
35553,,18694,38478,ECSTATIC,38336.0,K23,2,1,2023-02-15T14:15:00+00:00
35555,,18694,38861,Eternal Fire,38908.0,GODSENT,2,0,2023-02-15T14:15:00+00:00
35557,,18694,38804,Turów Zgorzelec,38306.0,HEET,0,1,2023-02-15T16:45:00+00:00
35561,,18694,38703,Anonymo Esports,38685.0,LDLC,1,0,2023-02-15T17:45:00+00:00
35562,,18694,38861,Eternal Fire,38478.0,ECSTATIC,1,0,2023-02-15T18:10:00+00:00
35563,,18694,38362,JANO Esports,40855.0,Mixfits,0,1,2023-02-15T18:10:00+00:00
35568,,18694,38306,HEET,38703.0,Anonymo Esports,1,0,2023-02-15T19:00:00+00:00
35569,,18694,38362,JANO Esports,38478.0,ECSTATIC,0,1,2023-02-15T19:30:00+00:00
35570,,18694,38804,Turów Zgorzelec,38685.0,LDLC,0,1,2023-02-15T19:00:00+00:00
35571,,18694,40855,Mixfits,38861.0,Eternal Fire,0,1,2023-02-15T19:40:00+00:00
35691,,18694,38474,AVANGAR,39809.0,KRC Genk Esports,0,1,2023-02-15T11:00:00+00:00
35693,,18694,38901,ALTERNATE aTTaX,40845.0,Rapid Ninjas,0,1,2023-02-15T11:00:00+00:00
35694,,18694,39249,9 Pandas,39304.0,ARCRED,1,0,2023-02-15T11:00:00+00:00
35695,,18694,3082,Dynamo Eclot,42118.0,TENSTAR,0,1,2023-02-15T11:00:00+00:00
35696,,18694,40387,Coalesce,38767.0,777 Esports,0,1,2023-02-15T11:00:00+00:00
35697,,18694,38861,Eternal Fire,40825.0,Wolsung,1,0,2023-02-15T11:00:00+00:00
35698,,18694,39453,FTW,41610.0,Goodfellas,1,0,2023-02-15T11:00:00+00:00
35699,,18694,40484,Forward,40855.0,Mixfits,0,1,2023-02-15T11:00:00+00:00
35700,,18694,38306,HEET,40778.0,Thunderflash,1,0,2023-02-15T11:00:00+00:00
35701,,18694,39930,GenOne,40729.0,MayBe,1,0,2023-02-15T11:00:00+00:00
35702,,18694,38908,GODSENT,40681.0,Cosmo Esports,1,0,2023-02-15T11:00:00+00:00
35703,,18694,40335,Hydra Team,,VIBE,0,1,2023-02-15T11:00:00+00:00
35704,,18694,40595,INVSN Team,38843.0,Zero Tenacity,1,0,2023-02-15T11:00:00+00:00
35705,,18694,38703,Anonymo Esports,135863.0,BULLY,1,0,2023-02-15T11:00:00+00:00
35706,,18694,38478,ECSTATIC,135864.0,SCOU7 GANG,1,0,2023-02-15T11:00:00+00:00
35707,,18694,38877,Iron Branch,38995.0,GTZ Bulls Esports,1,0,2023-02-15T11:00:00+00:00
35708,,18694,38336,K23,38838.0,The Prodigies,1,0,2023-02-15T11:00:00+00:00
35709,,18694,38685,LDLC,39964.0,SD Invicta,1,0,2023-02-15T11:00:00+00:00
44048,,19981,38462,Astralis,38960,Heroic,0,2,2022-10-23T17:30:00+00:00
44086,,19981,38570,Sangal,38960,Heroic,0,2,2022-10-22T14:30:00+00:00
44129,,19981,38726,Vitality,38462,Astralis,1,2,2022-10-21T14:30:00+00:00
44163,,19981,38690,BIG,38570,Sangal,1,2,2022-10-20T14:30:00+00:00
44164,,19981,38478,ECSTATIC,38960,Heroic,0,2,2022-10-20T18:40:00+00:00
44232,,19981,38726,Vitality,2301,TYLOO,2,0,2022-10-19T14:30:00+00:00
44234,,19981,38861,Eternal Fire,38462,Astralis,1,2,2022-10-19T17:15:00+00:00
109470,8167,,38483,FaZe,3142,NiP,2,0,2019-11-02T18:00:00+00:00
110833,8167,,38398,forZe,38474,AVANGAR,1,2,2019-09-14T15:30:00+00:00
113755,8167,,38462,Astralis,38496,ENCE,0,2,2019-05-11T18:15:00+00:00
114267,8167,,38828,Liquid,38483,FaZe,0,2,2019-04-13T22:38:46+00:00
115037,8167,,38462,Astralis,38828,Liquid,2,1,2019-03-23T22:03:00+00:00
117480,8167,,38424,Natus Vincere,38462,Astralis,1,2,2018-12-15T19:00:00+00:00
118162,8167,,38424,Natus Vincere,3142,NiP,2,0,2018-11-03T18:00:00+00:00
118850,8167,,38462,Astralis,2890,MIBR,2,1,2018-09-29T16:00:00+00:00
109468,8170,,38831,Cloud9,38424,Natus Vincere,0,0,2019-11-02T13:00:00+00:00
109469,8170,,38483,FaZe,3142,NiP,1,0,2019-11-02T13:00:00+00:00
109473,8170,,38828,Liquid,38462,Astralis,0,1,2019-11-02T13:00:00+00:00
109474,8170,,38831,Cloud9,38483,FaZe,0,1,2019-11-02T14:20:00+00:00
109475,8170,,38828,Liquid,3142,NiP,0,1,2019-11-02T14:20:00+00:00
109476,8170,,38424,Natus Vincere,38462,Astralis,0,0,2019-11-02T14:20:00+00:00
109477,8170,,38424,Natus Vincere,3142,NiP,1,0,2019-11-02T15:40:00+00:00
109478,8170,,38483,FaZe,38828,Liquid,0,1,2019-11-02T15:40:00+00:00
109481,8170,,38462,Astralis,38831,Cloud9,1,0,2019-11-02T15:40:00+00:00
109504,8170,,38462,Astralis,38483,FaZe,0,1,2019-11-01T18:00:00+00:00
109505,8170,,38831,Cloud9,3142,NiP,0,1,2019-11-01T18:00:00+00:00
109506,8170,,38424,Natus Vincere,38828,Liquid,1,0,2019-11-01T18:00:00+00:00
109507,8170,,38831,Cloud9,38828,Liquid,0,1,2019-11-01T19:40:00+00:00
109508,8170,,38424,Natus Vincere,38483,FaZe,0,1,2019-11-01T19:40:00+00:00
109510,8170,,38462,Astralis,3142,NiP,0,1,2019-11-01T19:40:00+00:00
110837,8170,,38398,forZe,2890,MIBR,0,1,2019-09-14T13:10:00+00:00
110838,8170,,38496,ENCE,38474,AVANGAR,0,1,2019-09-14T13:10:00+00:00
110839,8170,,38424,Natus Vincere,3142,NiP,0,1,2019-09-14T13:10:00+00:00
110843,8170,,38424,Natus Vincere,2890,MIBR,0,1,2019-09-13T17:45:00+00:00
110844,8170,,38496,ENCE,38398,forZe,0,1,2019-09-13T17:45:00+00:00
110846,8170,,3142,NiP,38474,AVANGAR,1,0,2019-09-13T17:45:00+00:00
110848,8170,,38424,Natus Vincere,38496,ENCE,0,0,2019-09-13T19:15:00+00:00
110849,8170,,38726,Vitality,38496,ENCE,0,0,2019-09-13T17:46:00+00:00
110850,8170,,3142,NiP,2890,MIBR,0,0,2019-09-13T19:15:00+00:00
110851,8170,,38496,ENCE,2890,MIBR,0,0,2019-09-14T10:30:00+00:00
110852,8170,,38398,forZe,38474,AVANGAR,1,0,2019-09-13T19:15:00+00:00
110853,8170,,38398,forZe,3142,NiP,0,0,2019-09-14T10:30:00+00:00
110855,8170,,2890,MIBR,38474,AVANGAR,0,1,2019-09-14T11:50:00+00:00
110856,8170,,3142,NiP,38496,ENCE,0,1,2019-09-14T11:50:00+00:00
110857,8170,,38424,Natus Vincere,38474,AVANGAR,0,1,2019-09-14T10:30:00+00:00
110860,8170,,38424,Natus Vincere,38398,forZe,0,1,2019-09-14T11:50:00+00:00
112116,8170,,38483,FaZe,38856,NRG,1,0,2019-07-13T18:00:00+00:00
112119,8170,,38483,FaZe,38875,Renegades,1,0,2019-07-13T19:30:00+00:00
112120,8170,,2890,MIBR,38875,Renegades,1,0,2019-07-13T18:00:00+00:00
112121,8170,,38828,Liquid,38856,NRG,1,0,2019-07-13T21:00:00+00:00
112122,8170,,38828,Liquid,38831,Cloud9,1,0,2019-07-13T19:30:00+00:00
112123,8170,,2890,MIBR,38831,Cloud9,0,0,2019-07-13T21:00:00+00:00
112124,8170,,38483,FaZe,38831,Cloud9,0,1,2019-07-13T22:30:00+00:00
112125,8170,,38831,Cloud9,38875,Renegades,0,1,2019-07-14T00:00:00+00:00
112126,8170,,38856,NRG,38875,Renegades,1,0,2019-07-13T22:30:00+00:00
112127,8170,,38483,FaZe,38828,Liquid,0,1,2019-07-14T01:30:00+00:00
112128,8170,,2890,MIBR,38856,NRG,0,1,2019-07-14T01:30:00+00:00
112129,8170,,2890,MIBR,38828,Liquid,0,1,2019-07-14T00:00:00+00:00
112130,8170,,38831,Cloud9,38856,NRG,0,0,2019-07-14T03:00:00+00:00
112131,8170,,2890,MIBR,38483,FaZe,0,1,2019-07-14T03:00:00+00:00
112135,8170,,38828,Liquid,38875,Renegades,1,0,2019-07-14T03:00:00+00:00
113758,8170,,38462,Astralis,38424,Natus Vincere,1,0,2019-05-11T13:00:00+00:00
113759,8170,,3142,NiP,38942,Giants,0,1,2019-05-11T13:00:00+00:00
113760,8170,,38831,Cloud9,38496,ENCE,0,1,2019-05-11T13:00:00+00:00
113761,8170,,38462,Astralis,38496,ENCE,0,1,2019-05-11T14:20:00+00:00
